id,refseq_ids,name,description,taxname,label,resource
ENTREZ:3781,"NM_001278204,NM_001372233,NM_021614,NM_170775",KCNN2,potassium calcium-activated channel subfamily N member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:3191,"NM_001005335,NM_001385651,NM_001533",HNRNPL,heterogeneous nuclear ribonucleoprotein L,Homo sapiens,Gene,ENTREZ
ENTREZ:6733,"NM_001278273,NM_001350738,NM_001350739,NM_001350740,NM_001350741,NM_001350742,NM_001350743,NM_001350744,NM_001350745,NM_001350746,NM_182691,NM_182692",SRPK2,SRSF protein kinase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:4128,"NM_000240,NM_001270458",MAOA,monoamine oxidase A,Homo sapiens,Gene,ENTREZ
ENTREZ:2,"NM_000014,NM_001347423,NM_001347424,NM_001347425",A2M,alpha-2-macroglobulin,Homo sapiens,Gene,ENTREZ
ENTREZ:4129,NM_000898,MAOB,monoamine oxidase B,Homo sapiens,Gene,ENTREZ
ENTREZ:2562,"NM_000814,NM_001191320,NM_001191321,NM_001278631,NM_021912",GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,Homo sapiens,Gene,ENTREZ
ENTREZ:5515,"NM_001355019,NM_002715",PPP2CA,protein phosphatase 2 catalytic subunit alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:2559,NM_000811,GABRA6,gamma-aminobutyric acid type A receptor subunit alpha6,Homo sapiens,Gene,ENTREZ
ENTREZ:2561,"NM_000813,NM_001371727,NM_021911",GABRB2,gamma-aminobutyric acid type A receptor subunit beta2,Homo sapiens,Gene,ENTREZ
ENTREZ:23070,NM_015050,CMTR1,cap methyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:8346,NM_003525,H2BC10,H2B clustered histone 10,Homo sapiens,Gene,ENTREZ
ENTREZ:5573,"NM_001276289,NM_001276290,NM_001278433,NM_001369389,NM_001369390,NM_002734,NM_212471,NM_212472",PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:3376,"NM_001374299,NM_001374300,NM_001374301,NM_001378569,NM_001378571,NM_001378572,NM_001378573,NM_001378574,NM_001378575,NM_001378576,NM_001378577,NM_001378578,NM_001378579,NM_001378580,NM_001378582,NM_001378583,NM_001378584,NM_001378585,NM_001378586,NM_002161,NM_013417",IARS1,isoleucyl-tRNA synthetase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:5447,"NM_000941,NM_001367562,NM_001382655,NM_001382657,NM_001382658,NM_001382659,NM_001382662",POR,cytochrome p450 oxidoreductase,Homo sapiens,Gene,ENTREZ
ENTREZ:5351,"NM_000302,NM_001316320",PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",Homo sapiens,Gene,ENTREZ
ENTREZ:5160,"NM_000284,NM_001173454,NM_001173455,NM_001173456",PDHA1,pyruvate dehydrogenase E1 subunit alpha 1,Homo sapiens,Gene,ENTREZ
ENTREZ:328,"NM_001244249,NM_001641,NM_080648,NM_080649",APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,Homo sapiens,Gene,ENTREZ
ENTREZ:1571,NM_000773,CYP2E1,cytochrome P450 family 2 subfamily E member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:4728,NM_002496,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,Homo sapiens,Gene,ENTREZ
ENTREZ:1548,NM_000762,CYP2A6,cytochrome P450 family 2 subfamily A member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:5162,"NM_000925,NM_001173468,NM_001315536",PDHB,pyruvate dehydrogenase E1 subunit beta,Homo sapiens,Gene,ENTREZ
ENTREZ:4722,NM_004551,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,Homo sapiens,Gene,ENTREZ
ENTREZ:1586,NM_000102,CYP17A1,cytochrome P450 family 17 subfamily A member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:4715,"NM_001278645,NM_001278646,NM_001311168,NM_005005",NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,Homo sapiens,Gene,ENTREZ
ENTREZ:1559,NM_000771,CYP2C9,cytochrome P450 family 2 subfamily C member 9,Homo sapiens,Gene,ENTREZ
ENTREZ:4719,"NM_001199981,NM_001199982,NM_001199983,NM_001199984,NM_005006",NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,Homo sapiens,Gene,ENTREZ
ENTREZ:8985,NM_001084,PLOD3,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",Homo sapiens,Gene,ENTREZ
ENTREZ:374291,"NM_001363602,NM_024407",NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,Homo sapiens,Gene,ENTREZ
ENTREZ:1544,NM_000761,CYP1A2,cytochrome P450 family 1 subfamily A member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:526,NM_001693,ATP6V1B2,ATPase H+ transporting V1 subunit B2,Homo sapiens,Gene,ENTREZ
ENTREZ:1727,"NM_000398,NM_001129819,NM_001171660,NM_001171661,NM_007326",CYB5R3,cytochrome b5 reductase 3,Homo sapiens,Gene,ENTREZ
ENTREZ:1565,"NM_000106,NM_001025161",CYP2D6,cytochrome P450 family 2 subfamily D member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:4714,"NM_001284367,NM_001284368,NM_005004",NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,Homo sapiens,Gene,ENTREZ
ENTREZ:3098,"NM_000188,NM_001322364,NM_001322365,NM_001322366,NM_001322367,NM_001358263,NM_033496,NM_033497,NM_033498,NM_033500",HK1,hexokinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:10857,"NM_001282621,NM_006667",PGRMC1,progesterone receptor membrane component 1,Homo sapiens,Gene,ENTREZ
ENTREZ:523,NM_001690,ATP6V1A,ATPase H+ transporting V1 subunit A,Homo sapiens,Gene,ENTREZ
ENTREZ:7388,"NM_001297565,NM_001297566,NM_006004",UQCRH,ubiquinol-cytochrome c reductase hinge protein,Homo sapiens,Gene,ENTREZ
ENTREZ:54205,NM_018947,CYCS,"cytochrome c, somatic",Homo sapiens,Gene,ENTREZ
ENTREZ:444,"NM_001164750,NM_001164751,NM_001164752,NM_001164753,NM_001164754,NM_001164755,NM_001164756,NM_004318,NM_020164,NM_032466,NM_032467,NM_032468",ASPH,aspartate beta-hydroxylase,Homo sapiens,Gene,ENTREZ
ENTREZ:7384,NM_003365,UQCRC1,ubiquinol-cytochrome c reductase core protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:488,"NM_001681,NM_170665",ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,Homo sapiens,Gene,ENTREZ
ENTREZ:4704,NM_005002,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,Homo sapiens,Gene,ENTREZ
ENTREZ:10165,"NM_001160210,NM_014251",SLC25A13,solute carrier family 25 member 13,Homo sapiens,Gene,ENTREZ
ENTREZ:1557,NM_000769,CYP2C19,cytochrome P450 family 2 subfamily C member 19,Homo sapiens,Gene,ENTREZ
ENTREZ:4723,"NM_001166102,NM_007103",NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,Homo sapiens,Gene,ENTREZ
ENTREZ:3162,NM_002133,HMOX1,heme oxygenase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7037,"NM_001128148,NM_001313965,NM_001313966,NM_003234",TFRC,transferrin receptor,Homo sapiens,Gene,ENTREZ
ENTREZ:1537,NM_001916,CYC1,cytochrome c1,Homo sapiens,Gene,ENTREZ
ENTREZ:5033,"NM_000917,NM_001017962,NM_001142595,NM_001142596",P4HA1,prolyl 4-hydroxylase subunit alpha 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55157,"NM_001365212,NM_001365213,NM_018122",DARS2,"aspartyl-tRNA synthetase 2, mitochondrial",Homo sapiens,Gene,ENTREZ
ENTREZ:1576,"NM_001202855,NM_017460",CYP3A4,cytochrome P450 family 3 subfamily A member 4,Homo sapiens,Gene,ENTREZ
ENTREZ:7419,"NM_001135694,NM_005662",VDAC3,voltage dependent anion channel 3,Homo sapiens,Gene,ENTREZ
ENTREZ:7385,NM_003366,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:7415,"NM_001354927,NM_001354928,NM_007126",VCP,valosin containing protein,Homo sapiens,Gene,ENTREZ
ENTREZ:11331,"NM_001144831,NM_001267700",PHB2,prohibitin 2,Homo sapiens,Gene,ENTREZ
ENTREZ:1528,"NM_001190807,NM_001914,NM_148923",CYB5A,cytochrome b5 type A,Homo sapiens,Gene,ENTREZ
ENTREZ:4513,,,,Homo sapiens,Gene,ENTREZ
ENTREZ:1312,"NM_000754,NM_001135161,NM_001135162,NM_001362828,NM_007310",COMT,catechol-O-methyltransferase,Homo sapiens,Gene,ENTREZ
ENTREZ:3163,"NM_001127204,NM_001127205,NM_001127206,NM_001286267,NM_001286268,NM_001286269,NM_001286270,NM_001286271,NM_002134",HMOX2,heme oxygenase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:4729,NM_021074,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,Homo sapiens,Gene,ENTREZ
ENTREZ:348,"NM_000041,NM_001302688,NM_001302689,NM_001302690,NM_001302691",APOE,apolipoprotein E,Homo sapiens,Gene,ENTREZ
ENTREZ:23530,"NM_001331026,NM_012343,NM_182977",NNT,nicotinamide nucleotide transhydrogenase,Homo sapiens,Gene,ENTREZ
ENTREZ:4702,"NM_001318195,NM_014222",NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,Homo sapiens,Gene,ENTREZ
ENTREZ:563,NM_001185,AZGP1,"alpha-2-glycoprotein 1, zinc-binding",Homo sapiens,Gene,ENTREZ
ENTREZ:4363,NM_004996,ABCC1,ATP binding cassette subfamily C member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6462,"NM_001040,NM_001146279,NM_001146280,NM_001146281,NM_001289113,NM_001289114,NM_001289115,NM_001289116",SHBG,sex hormone binding globulin,Homo sapiens,Gene,ENTREZ
ENTREZ:4790,"NM_001165412,NM_001319226,NM_001382625,NM_001382626,NM_001382627,NM_001382628,NM_003998",NFKB1,nuclear factor kappa B subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:5915,"NM_000965,NM_001290216,NM_001290217,NM_001290266,NM_001290276,NM_001290277,NM_001290300,NM_016152",RARB,retinoic acid receptor beta,Homo sapiens,Gene,ENTREZ
ENTREZ:6605,NM_003079,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",Homo sapiens,Gene,ENTREZ
ENTREZ:6256,"NM_001291920,NM_001291921,NM_002957",RXRA,retinoid X receptor alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:1051,"NM_001285878,NM_001285879,NM_005194",CEBPB,CCAAT enhancer binding protein beta,Homo sapiens,Gene,ENTREZ
ENTREZ:8648,"NM_001362950,NM_001362952,NM_001362954,NM_001362955,NM_003743,NM_147223,NM_147233",NCOA1,nuclear receptor coactivator 1,Homo sapiens,Gene,ENTREZ
ENTREZ:5914,"NM_000964,NM_001024809,NM_001145301,NM_001145302",RARA,retinoic acid receptor alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:7067,"NM_001190918,NM_001190919,NM_003250,NM_199334",THRA,thyroid hormone receptor alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:6258,"NM_001256570,NM_001256571,NM_006917",RXRG,retinoid X receptor gamma,Homo sapiens,Gene,ENTREZ
ENTREZ:6257,"NM_001270401,NM_001291989,NM_021976",RXRB,retinoid X receptor beta,Homo sapiens,Gene,ENTREZ
ENTREZ:3312,"NM_006597,NM_153201",HSPA8,heat shock protein family A (Hsp70) member 8,Homo sapiens,Gene,ENTREZ
ENTREZ:1832,"NM_001008844,NM_001319034,NM_004415",DSP,desmoplakin,Homo sapiens,Gene,ENTREZ
ENTREZ:5142,"NM_001037339,NM_001037340,NM_001037341,NM_001297440,NM_001297441,NM_001297442,NM_002600",PDE4B,phosphodiesterase 4B,Homo sapiens,Gene,ENTREZ
ENTREZ:6711,"NM_003128,NM_178313",SPTBN1,"spectrin beta, non-erythrocytic 1",Homo sapiens,Gene,ENTREZ
ENTREZ:55869,"NM_001166418,NM_001166419,NM_001166420,NM_001166422,NM_001166448,NM_018486",HDAC8,histone deacetylase 8,Homo sapiens,Gene,ENTREZ
ENTREZ:5970,"NM_001145138,NM_001243984,NM_001243985,NM_021975",RELA,"RELA proto-oncogene, NF-kB subunit",Homo sapiens,Gene,ENTREZ
ENTREZ:5569,"NM_006823,NM_181839",PKIA,cAMP-dependent protein kinase inhibitor alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:2893,"NM_000829,NM_001077243,NM_001077244,NM_001112812",GRIA4,glutamate ionotropic receptor AMPA type subunit 4,Homo sapiens,Gene,ENTREZ
ENTREZ:3040,NM_000517,HBA2,hemoglobin subunit alpha 2,Homo sapiens,Gene,ENTREZ
ENTREZ:5170,"NM_001261816,NM_002613,NM_031268",PDPK1,3-phosphoinositide dependent protein kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:15,"NM_001088,NM_001166579",AANAT,aralkylamine N-acetyltransferase,Homo sapiens,Gene,ENTREZ
ENTREZ:31,"NM_198834,NM_198836,NM_198837,NM_198838,NM_198839",ACACA,acetyl-CoA carboxylase alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:5127,"NM_001170460,NM_006201,NM_033018",CDK16,cyclin dependent kinase 16,Homo sapiens,Gene,ENTREZ
ENTREZ:1812,NM_000794,DRD1,dopamine receptor D1,Homo sapiens,Gene,ENTREZ
ENTREZ:10383,NM_006088,TUBB4B,tubulin beta 4B class IVb,Homo sapiens,Gene,ENTREZ
ENTREZ:1859,"NM_001347721,NM_001347722,NM_001347723,NM_001396,NM_101395,NM_130436,NM_130438",DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A,Homo sapiens,Gene,ENTREZ
ENTREZ:775,"NM_000719,NM_001129827,NM_001129829,NM_001129830,NM_001129831,NM_001129832,NM_001129833,NM_001129834,NM_001129835,NM_001129836,NM_001129837,NM_001129838,NM_001129839,NM_001129840,NM_001129841,NM_001129842,NM_001129843,NM_001129844,NM_001129846,NM_001167623,NM_001167624,NM_001167625,NM_199460",CACNA1C,calcium voltage-gated channel subunit alpha1 C,Homo sapiens,Gene,ENTREZ
ENTREZ:2572,"NM_000818,NM_001134366",GAD2,glutamate decarboxylase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:2247,"NM_001361665,NM_002006",FGF2,fibroblast growth factor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:10369,"NM_001379051,NM_006078",CACNG2,calcium voltage-gated channel auxiliary subunit gamma 2,Homo sapiens,Gene,ENTREZ
ENTREZ:150094,NM_173354,SIK1,salt inducible kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:596,"NM_000633,NM_000657",BCL2,BCL2 apoptosis regulator,Homo sapiens,Gene,ENTREZ
ENTREZ:3329,"NM_002156,NM_199440",HSPD1,heat shock protein family D (Hsp60) member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:10092,"NM_001270439,NM_005717",ARPC5,actin related protein 2/3 complex subunit 5,Homo sapiens,Gene,ENTREZ
ENTREZ:783,"NM_000724,NM_001167945,NM_001330060,NM_201570,NM_201571,NM_201572,NM_201590,NM_201593,NM_201596,NM_201597",CACNB2,calcium voltage-gated channel auxiliary subunit beta 2,Homo sapiens,Gene,ENTREZ
ENTREZ:5139,"NM_000921,NM_001244683,NM_001378407,NM_001378408,NM_001378409",PDE3A,phosphodiesterase 3A,Homo sapiens,Gene,ENTREZ
ENTREZ:7166,NM_004179,TPH1,tryptophan hydroxylase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7448,NM_000638,VTN,vitronectin,Homo sapiens,Gene,ENTREZ
ENTREZ:7161,"NM_001126240,NM_001126241,NM_001126242,NM_001204184,NM_001204185,NM_001204186,NM_001204187,NM_001204188,NM_001204189,NM_001204190,NM_001204191,NM_001204192,NM_005427",TP73,tumor protein p73,Homo sapiens,Gene,ENTREZ
ENTREZ:27232,"NM_001318865,NM_018960",GNMT,glycine N-methyltransferase,Homo sapiens,Gene,ENTREZ
ENTREZ:117159,"NM_001300854,NM_053283",DCD,dermcidin,Homo sapiens,Gene,ENTREZ
ENTREZ:240,"NM_000698,NM_001256153,NM_001256154,NM_001320861,NM_001320862",ALOX5,arachidonate 5-lipoxygenase,Homo sapiens,Gene,ENTREZ
ENTREZ:3172,"NM_000457,NM_001030003,NM_001030004,NM_001258355,NM_001287182,NM_001287183,NM_001287184,NM_175914,NM_178849,NM_178850",HNF4A,hepatocyte nuclear factor 4 alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:387,"NM_001313941,NM_001313943,NM_001313944,NM_001313945,NM_001313946,NM_001313947,NM_001664",RHOA,ras homolog family member A,Homo sapiens,Gene,ENTREZ
ENTREZ:8671,"NM_001098484,NM_001134742,NM_003759",SLC4A4,solute carrier family 4 member 4,Homo sapiens,Gene,ENTREZ
ENTREZ:6853,"NM_006950,NM_133499",SYN1,synapsin I,Homo sapiens,Gene,ENTREZ
ENTREZ:3757,"NM_000238,NM_001204798,NM_172056,NM_172057",KCNH2,potassium voltage-gated channel subfamily H member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:1072,NM_005507,CFL1,cofilin 1,Homo sapiens,Gene,ENTREZ
ENTREZ:9221,"NM_001284388,NM_001284389,NM_004741",NOLC1,nucleolar and coiled-body phosphoprotein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6476,NM_001041,SI,sucrase-isomaltase,Homo sapiens,Gene,ENTREZ
ENTREZ:6608,NM_005631,SMO,"smoothened, frizzled class receptor",Homo sapiens,Gene,ENTREZ
ENTREZ:4842,"NM_000620,NM_001204213,NM_001204214,NM_001204218",NOS1,nitric oxide synthase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7358,"NM_001184700,NM_001184701,NM_003359",UGDH,UDP-glucose 6-dehydrogenase,Homo sapiens,Gene,ENTREZ
ENTREZ:595,NM_053056,CCND1,cyclin D1,Homo sapiens,Gene,ENTREZ
ENTREZ:6262,NM_001035,RYR2,ryanodine receptor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:19,NM_005502,ABCA1,ATP binding cassette subfamily A member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:41,"NM_001095,NM_001256830,NM_020039",ASIC1,acid sensing ion channel subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:111,"NM_001199642,NM_001378259,NM_183357",ADCY5,adenylate cyclase 5,Homo sapiens,Gene,ENTREZ
ENTREZ:3984,"NM_001204426,NM_002314",LIMK1,LIM domain kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:2908,"NM_000176,NM_001018074,NM_001018075,NM_001018076,NM_001018077,NM_001020825,NM_001024094,NM_001204258,NM_001204259,NM_001204260,NM_001204261,NM_001204262,NM_001204263,NM_001204264,NM_001204265,NM_001364180,NM_001364181,NM_001364182,NM_001364183,NM_001364184,NM_001364185",NR3C1,nuclear receptor subfamily 3 group C member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:2890,"NM_000827,NM_001114183,NM_001258019,NM_001258020,NM_001258021,NM_001258022,NM_001258023,NM_001364165,NM_001364166,NM_001364167",GRIA1,glutamate ionotropic receptor AMPA type subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:1385,"NM_001320793,NM_001371426,NM_001371427,NM_001371428,NM_004379,NM_134442",CREB1,cAMP responsive element binding protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:5144,"NM_001104631,NM_001165899,NM_001197218,NM_001197219,NM_001197220,NM_001197221,NM_001197222,NM_001197223,NM_001349241,NM_001349242,NM_001349243,NM_001364599,NM_001364600,NM_001364601,NM_001364602,NM_001364603,NM_001364604,NM_006203",PDE4D,phosphodiesterase 4D,Homo sapiens,Gene,ENTREZ
ENTREZ:673,"NM_001354609,NM_001374244,NM_001374258,NM_001378467,NM_001378468,NM_001378469,NM_001378470,NM_001378471,NM_001378472,NM_001378473,NM_001378474,NM_001378475,NM_004333",BRAF,"B-Raf proto-oncogene, serine/threonine kinase",Homo sapiens,Gene,ENTREZ
ENTREZ:2571,"NM_000817,NM_013445",GAD1,glutamate decarboxylase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:790,"NM_001306079,NM_004341",CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",Homo sapiens,Gene,ENTREZ
ENTREZ:4133,"NM_001039538,NM_001363910,NM_001363911,NM_001363913,NM_001375474,NM_001375493,NM_001375494,NM_001375495,NM_001375496,NM_001375497,NM_001375498,NM_001375499,NM_001375500,NM_001375501,NM_001375502,NM_001375503,NM_001375504,NM_001375505,NM_001375506,NM_001375507,NM_001375508,NM_001375509,NM_001375510,NM_001375526,NM_001375527,NM_001375528,NM_001375529,NM_001375530,NM_001375531,NM_001375532,NM_001375533,NM_001375534,NM_001375535,NM_001375536,NM_001375537,NM_001375538,NM_001375539,NM_001375540,NM_001375541,NM_001375542,NM_001375543,NM_001375544,NM_001375545,NM_001375546,NM_001375548,NM_001375551,NM_001375552,NM_001375553,NM_001375554,NM_001375555,NM_001375556,NM_001375557,NM_001375558,NM_001375559,NM_001375583,NM_002374,NM_031845,NM_031847",MAP2,microtubule associated protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:7531,NM_006761,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,Homo sapiens,Gene,ENTREZ
ENTREZ:9311,"NM_004769,NM_020321,NM_020322",ASIC3,acid sensing ion channel subunit 3,Homo sapiens,Gene,ENTREZ
ENTREZ:7184,NM_003299,HSP90B1,heat shock protein 90 beta family member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:3320,"NM_001017963,NM_005348",HSP90AA1,heat shock protein 90 alpha family class A member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:5140,"NM_000922,NM_001363569,NM_001363570",PDE3B,phosphodiesterase 3B,Homo sapiens,Gene,ENTREZ
ENTREZ:6261,"NM_000540,NM_001042723",RYR1,ryanodine receptor 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6514,"NM_000340,NM_001278658,NM_001278659",SLC2A2,solute carrier family 2 member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:293,NM_001636,SLC25A6,solute carrier family 25 member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:2569,"NM_001256703,NM_001256704,NM_001267582,NM_002042",GABRR1,gamma-aminobutyric acid type A receptor subunit rho1,Homo sapiens,Gene,ENTREZ
ENTREZ:5577,NM_002736,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,Homo sapiens,Gene,ENTREZ
ENTREZ:7054,"NM_000360,NM_199292,NM_199293",TH,tyrosine hydroxylase,Homo sapiens,Gene,ENTREZ
ENTREZ:3784,"NM_000218,NM_181798",KCNQ1,potassium voltage-gated channel subfamily Q member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6790,"NM_001323303,NM_001323304,NM_001323305,NM_003600,NM_198433,NM_198434,NM_198435,NM_198436,NM_198437",AURKA,aurora kinase A,Homo sapiens,Gene,ENTREZ
ENTREZ:3674,NM_000419,ITGA2B,integrin subunit alpha 2b,Homo sapiens,Gene,ENTREZ
ENTREZ:3706,NM_002220,ITPKA,inositol-trisphosphate 3-kinase A,Homo sapiens,Gene,ENTREZ
ENTREZ:3184,"NM_001003810,NM_002138,NM_031369,NM_031370",HNRNPD,heterogeneous nuclear ribonucleoprotein D,Homo sapiens,Gene,ENTREZ
ENTREZ:3091,"NM_001243084,NM_001530,NM_181054",HIF1A,hypoxia inducible factor 1 subunit alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:6915,"NM_001060,NM_201636",TBXA2R,thromboxane A2 receptor,Homo sapiens,Gene,ENTREZ
ENTREZ:572,"NM_004322,NM_032989",BAD,BCL2 associated agonist of cell death,Homo sapiens,Gene,ENTREZ
ENTREZ:1080,NM_000492,CFTR,CF transmembrane conductance regulator,Homo sapiens,Gene,ENTREZ
ENTREZ:3768,NM_021012,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,Homo sapiens,Gene,ENTREZ
ENTREZ:10109,"NM_005731,NM_152862",ARPC2,actin related protein 2/3 complex subunit 2,Homo sapiens,Gene,ENTREZ
ENTREZ:10094,"NM_001278556,NM_001287222",ARPC3,actin related protein 2/3 complex subunit 3,Homo sapiens,Gene,ENTREZ
ENTREZ:2990,"NM_000181,NM_001284290,NM_001293104,NM_001293105",GUSB,glucuronidase beta,Homo sapiens,Gene,ENTREZ
ENTREZ:4255,NM_002412,MGMT,O-6-methylguanine-DNA methyltransferase,Homo sapiens,Gene,ENTREZ
ENTREZ:7203,"NM_001008800,NM_005998",CCT3,chaperonin containing TCP1 subunit 3,Homo sapiens,Gene,ENTREZ
ENTREZ:8826,NM_003870,IQGAP1,IQ motif containing GTPase activating protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:9131,"NM_001130846,NM_001130847,NM_004208,NM_145812",AIFM1,apoptosis inducing factor mitochondria associated 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7431,NM_003380,VIM,vimentin,Homo sapiens,Gene,ENTREZ
ENTREZ:3156,"NM_000859,NM_001130996,NM_001364187",HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,Homo sapiens,Gene,ENTREZ
ENTREZ:55300,NM_018323,PI4K2B,phosphatidylinositol 4-kinase type 2 beta,Homo sapiens,Gene,ENTREZ
ENTREZ:207,"NM_001014431,NM_001014432,NM_001382430,NM_001382431,NM_001382432,NM_001382433,NM_005163",AKT1,AKT serine/threonine kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:846,"NM_000388,NM_001178065",CASR,calcium sensing receptor,Homo sapiens,Gene,ENTREZ
ENTREZ:5329,"NM_001005376,NM_001005377,NM_001301037,NM_002659",PLAUR,"plasminogen activator, urokinase receptor",Homo sapiens,Gene,ENTREZ
ENTREZ:1432,"NM_001315,NM_139012,NM_139013,NM_139014",MAPK14,mitogen-activated protein kinase 14,Homo sapiens,Gene,ENTREZ
ENTREZ:6337,"NM_001038,NM_001159575,NM_001159576",SCNN1A,sodium channel epithelial 1 subunit alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:6338,NM_000336,SCNN1B,sodium channel epithelial 1 subunit beta,Homo sapiens,Gene,ENTREZ
ENTREZ:23410,"NM_001017524,NM_001370310,NM_001370312,NM_001370314,NM_001370315,NM_001370316,NM_001370317,NM_001370318,NM_001370319,NM_001370320,NM_001370321,NM_001370322,NM_001370323,NM_001370324,NM_001370325,NM_012239",SIRT3,sirtuin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:8724,"NM_001300928,NM_001300929,NM_003795,NM_152827",SNX3,sorting nexin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:29924,"NM_001130071,NM_001130072,NM_001321263,NM_013333",EPN1,epsin 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6340,NM_001039,SCNN1G,sodium channel epithelial 1 subunit gamma,Homo sapiens,Gene,ENTREZ
ENTREZ:1457,"NM_001362770,NM_001362771,NM_001895,NM_177559,NM_177560",CSNK2A1,casein kinase 2 alpha 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6584,"NM_001308122,NM_003060",SLC22A5,solute carrier family 22 member 5,Homo sapiens,Gene,ENTREZ
